id_partner,marketplace,country_code,is_fbn,item_nr,sku,brand_en,title_en,purchase_item_nr,awb_nr,base_price,invoice_price,item_status,cancel_reason,ordered_date,shipped_date,delivered_date,cancelled_date,returned_date,estimated_shipping_date
76776,noon,AE,FBN,NAEG50050822620-1,N53425989A,Beauty of Joseon,Green Plum Refreshing Toner Multicolour 150ml,NAEG50050822620-1-P1,,52,52,Delivered,,05-May-24,05-May-24,06-May-24,,,06-May-24
76776,noon,AE,FBN,NAEG50002818673-1,N53425989A,Beauty of Joseon,Green Plum Refreshing Toner Multicolour 150ml,NAEG50002818673-1-P1,,52,52,Delivered,,05-May-24,05-May-24,06-May-24,,,06-May-24
76776,noon,AE,FBN,NAEG50020145100-1,N53425989A,Beauty of Joseon,Green Plum Refreshing Toner Multicolour 150ml,NAEG50020145100-1-P1,,52,44.2,Delivered,,05-May-24,05-May-24,06-May-24,,,06-May-24
76776,noon,AE,FBN,NAEG50058619609-1,N53425989A,Beauty of Joseon,Green Plum Refreshing Toner Multicolour 150ml,NAEG50058619609-1-P1,,52,52,Delivered,,06-May-24,06-May-24,07-May-24,,,07-May-24
76776,noon,AE,FBN,NAEG50080041189-1,N53426026A,Beauty of Joseon,Ginseng Moist Sun Serum 50ml,NAEG50080041189-1-P1,,52,52,Delivered,,07-May-24,07-May-24,08-May-24,,,07-May-24
76776,noon,AE,FBN,NAEG50029301053-1,N53425989A,Beauty of Joseon,Green Plum Refreshing Toner Multicolour 150ml,NAEG50029301053-1-P1,,52,52,Delivered,,10-May-24,10-May-24,12-May-24,,,12-May-24
76776,noon,AE,FBN,NAEG50017774356-2,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50017774356-2-P1,,52,52,Delivered,,11-May-24,11-May-24,13-May-24,,,13-May-24
76776,noon,AE,FBN,NAEG50028750715-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50028750715-1-P1,,52,52,Delivered,,11-May-24,11-May-24,11-May-24,,,11-May-24
76776,noon,AE,FBN,NAEG50025338243-3,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50025338243-3-P1,,52,52,Delivered,,12-May-24,13-May-24,13-May-24,,,13-May-24
76776,noon,AE,FBN,NAEG50005439372-1,N53425989A,Beauty of Joseon,Green Plum Refreshing Toner Multicolour 150ml,NAEG50005439372-1-P1,,52,52,Delivered,,12-May-24,12-May-24,14-May-24,,,13-May-24
76776,noon,AE,FBN,NAEG50081806700-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50081806700-1-P1,,52,52,Delivered,,13-May-24,13-May-24,13-May-24,,,13-May-24
76776,noon,AE,FBN,NAEG50073954077-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50073954077-1-P1,,52,52,Delivered,,13-May-24,13-May-24,13-May-24,,,13-May-24
76776,noon,AE,FBN,NAEG50089332495-3,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50089332495-3-P1,,53.35,53.35,Delivered,,14-May-24,15-May-24,16-May-24,,,16-May-24
76776,noon,AE,FBN,NAEG50011361314-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50011361314-1-P1,,52,52,Delivered,,14-May-24,14-May-24,15-May-24,,,15-May-24
76776,noon,AE,FBN,NAEG50069703600-10,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50069703600-10-P1,,52,52,Delivered,,14-May-24,14-May-24,15-May-24,,,15-May-24
76776,noon,AE,FBN,NAEG50069703600-11,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50069703600-11-P1,,52,52,Delivered,,14-May-24,14-May-24,15-May-24,,,15-May-24
76776,noon,AE,FBN,NAEG50069703600-12,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50069703600-12-P1,,52,52,Delivered,,14-May-24,14-May-24,15-May-24,,,15-May-24
76776,noon,AE,FBN,NAEG50072087971-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50072087971-1-P1,,53.35,53.35,Delivered,,14-May-24,14-May-24,15-May-24,,,15-May-24
76776,noon,AE,FBN,NAEG50069703600-9,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50069703600-9-P1,,52,52,Delivered,,14-May-24,14-May-24,15-May-24,,,15-May-24
76776,noon,AE,FBN,NAEG50018915842-2,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50018915842-2-P1,,53.35,53.35,Delivered,,15-May-24,15-May-24,17-May-24,,,17-May-24
76776,noon,AE,FBN,NAEG50096187247-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50096187247-1-P1,,53.35,53.35,Undelivered,,15-May-24,15-May-24,,,19-May-24,17-May-24
76776,noon,AE,FBN,NAEG50097206396-2,N70027404V-1,Beauty of Joseon,Red Bean Refreshing Pore Mask Red 140ml,NAEG50097206396-2-P1,,65,65,Delivered,,15-May-24,15-May-24,16-May-24,,,16-May-24
76776,noon,AE,FBN,NAEG50017719154-3,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50017719154-3-P1,,53.35,53.35,Delivered,,16-May-24,16-May-24,16-May-24,,,16-May-24
76776,noon,AE,FBN,NAEG50020772105-2,N70027404V-1,Beauty of Joseon,Red Bean Refreshing Pore Mask Red 140ml,NAEG50020772105-2-P1,,65,65,Delivered,,16-May-24,16-May-24,19-May-24,,,18-May-24
76776,noon,AE,FBN,NAEG50040430024-1,N70027404V-1,Beauty of Joseon,Red Bean Refreshing Pore Mask Red 140ml,NAEG50040430024-1-P1,,65,65,Delivered,,16-May-24,16-May-24,17-May-24,,,17-May-24
76776,noon,AE,FBN,NAEG50050924244-6,N70027404V-1,Beauty of Joseon,Red Bean Refreshing Pore Mask Red 140ml,NAEG50050924244-6-P1,,65,58.5,Delivered,,16-May-24,16-May-24,17-May-24,,,17-May-24
76776,noon,AE,FBN,NAEG50075097390-1,N53425989A,Beauty of Joseon,Green Plum Refreshing Toner Multicolour 150ml,NAEG50075097390-1-P1,,48,48,Delivered,,16-May-24,16-May-24,18-May-24,,,18-May-24
76776,noon,AE,FBN,NAEG50090002221-1,N53425989A,Beauty of Joseon,Green Plum Refreshing Toner Multicolour 150ml,NAEG50090002221-1-P1,,48,48,Delivered,,17-May-24,17-May-24,19-May-24,,,19-May-24
76776,noon,AE,FBN,NAEG50022536469-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50022536469-1-P1,,53.35,53.35,Delivered,,18-May-24,18-May-24,20-May-24,,,20-May-24
76776,noon,AE,FBN,NAEG50093925913-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50093925913-1-P1,,53.35,53.35,Delivered,,19-May-24,20-May-24,21-May-24,,,21-May-24
76776,noon,AE,FBN,NAEG50043267158-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50043267158-1-P1,,53.35,48.01,Delivered,,19-May-24,19-May-24,20-May-24,,,20-May-24
76776,noon,AE,FBN,NAEG50055871143-1,N53425989A,Beauty of Joseon,Green Plum Refreshing Toner Multicolour 150ml,NAEG50055871143-1-P1,,46,46,Delivered,,20-May-24,20-May-24,21-May-24,,,21-May-24
76776,noon,AE,FBN,NAEG50011799141-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50011799141-1-P1,,53.35,53.35,Delivered,,21-May-24,22-May-24,23-May-24,,,22-May-24
76776,noon,AE,FBN,NAEG50050045302-2,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50050045302-2-P1,,53.35,53.35,Delivered,,21-May-24,21-May-24,22-May-24,,,22-May-24
76776,noon,AE,FBN,NAEG50046400347-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50046400347-1-P1,,53.35,53.35,Delivered,,21-May-24,21-May-24,22-May-24,,,23-May-24
76776,noon,AE,FBN,NAEG50070277715-2,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50070277715-2-P1,,53.35,53.35,Delivered,,21-May-24,22-May-24,23-May-24,,,23-May-24
76776,noon,AE,FBN,NAEG50095944553-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50095944553-1-P1,,53.35,45.35,Delivered,,21-May-24,21-May-24,21-May-24,,,21-May-24
76776,noon,AE,FBN,NAEG50009843253-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50009843253-1-P1,,53.35,48.01,Delivered,,22-May-24,22-May-24,23-May-24,,,23-May-24
76776,noon,AE,FBN,NAEG50071761032-1,N53425989A,Beauty of Joseon,Green Plum Refreshing Toner Multicolour 150ml,NAEG50071761032-1-P1,,46,46,Delivered,,23-May-24,24-May-24,25-May-24,,,25-May-24
76776,noon,AE,FBN,NAEG50062875167-2,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50062875167-2-P1,,52,52,Delivered,,24-May-24,25-May-24,25-May-24,,,25-May-24
76776,noon,AE,FBN,NAEG50096704565-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50096704565-1-P1,,52,52,Delivered,,24-May-24,25-May-24,26-May-24,,,26-May-24
76776,noon,AE,FBN,NAEG50072980461-2,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50072980461-2-P1,,52,52,Delivered,,24-May-24,25-May-24,25-May-24,,,25-May-24
76776,noon,AE,FBN,NAEG50012663169-1,N70012839V-1,Beauty of Joseon,Red Bean Water Gel Moisturizer 100ml,NAEG50012663169-1-P1,,52,52,Delivered,,24-May-24,25-May-24,26-May-24,,,26-May-24
76776,noon,AE,FBN,NAEG50054472357-1,Z7A3A3D7616D47DF9701FZ-1,By Wishtrend,"Vitamin A-mazing Bakuchiol Night Cream, Retinal moisturizer to start well-aging, Retinol, Night treatment for fine line, saggy, dry skin for sensitive skin, 1.05 oz, 30g",NAEG50054472357-1-P1,,120,120,Delivered,,12-May-24,12-May-24,12-May-24,,,12-May-24
76776,noon,AE,FBN,NAEG50035412597-1,Z7A3A3D7616D47DF9701FZ-1,By Wishtrend,"Vitamin A-mazing Bakuchiol Night Cream, Retinal moisturizer to start well-aging, Retinol, Night treatment for fine line, saggy, dry skin for sensitive skin, 1.05 oz, 30g",NAEG50035412597-1-P1,,113,113,Delivered,,27-May-24,27-May-24,29-May-24,,,28-May-24
76776,noon,AE,FBN,NAEG50055822863-1,Z37527779EF4C0D3F7852Z-1,By Wishtrend,Green Tea and Enzyme Powder Wash Cleanser Exfoliate Cleansing powder for smooth and shiny skin110g,NAEG50055822863-1-P1,,100,100,Delivered,,27-May-24,27-May-24,29-May-24,,,29-May-24
76776,noon,AE,FBN,NAEG50037396511-2,Z37527779EF4C0D3F7852Z-1,By Wishtrend,Green Tea and Enzyme Powder Wash Cleanser Exfoliate Cleansing powder for smooth and shiny skin110g,NAEG50037396511-2-P1,,100,85,Delivered,,28-May-24,29-May-24,29-May-24,,,29-May-24
76776,noon,AE,FBN,NAEG50028811063-1,Z37527779EF4C0D3F7852Z-1,By Wishtrend,Green Tea and Enzyme Powder Wash Cleanser Exfoliate Cleansing powder for smooth and shiny skin110g,NAEG50028811063-1-P1,,100,100,Delivered,,28-May-24,28-May-24,29-May-24,,,29-May-24
